recommendation_instance_id,action_id,goal_id,action_type,description,frequency,duration_minutes,weekly_workload_minutes,schedule,owner,required_resource,prerequisites,evidence_codes,rationale,status
adb20dfc30687e9ee1b8fe49,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4feebf342b53f7095bdd9580,diagnose_topics,goal_week4_progress,diagnostic,Complete an advisor-reviewed topic diagnostic and identify two priority topics.,1 per week,45,45,week_1,student_with_advisor_review,advisor_or_topic_diagnostic,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4feebf342b53f7095bdd9580,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_2,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4feebf342b53f7095bdd9580,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_3,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4feebf342b53f7095bdd9580,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_4,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4feebf342b53f7095bdd9580,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
dd904466d8b6aeda4c169431,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
dd904466d8b6aeda4c169431,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
dd904466d8b6aeda4c169431,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
dd904466d8b6aeda4c169431,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
ba993123b39ddc9dac1f13b4,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
ba993123b39ddc9dac1f13b4,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
ba993123b39ddc9dac1f13b4,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
ba993123b39ddc9dac1f13b4,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
de6647ed64ee0848a560ee8c,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
de6647ed64ee0848a560ee8c,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
de6647ed64ee0848a560ee8c,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
56c664e61cfc3a37491af0c7,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
56c664e61cfc3a37491af0c7,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
56c664e61cfc3a37491af0c7,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
56c664e61cfc3a37491af0c7,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
192f9fa2adf92ed6fbdc3d10,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
192f9fa2adf92ed6fbdc3d10,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
192f9fa2adf92ed6fbdc3d10,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
192f9fa2adf92ed6fbdc3d10,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
91110bf99e08a97e22361be2,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
91110bf99e08a97e22361be2,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
91110bf99e08a97e22361be2,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
