panel,case_id,action_id,review_record_id,evidence_ids,old_prediction_dependent,evidence_reproducible,action_semantics_unchanged,portability_status,reason
B,case_7bcf6524424855264246874c,QUIZ_RETRIEVAL_PRACTICE,265aa850c7b59a83e5f7325368cb49b9fc161639a8003f82fb9d9cf98f2082d7,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_7bcf6524424855264246874c,ASSESSMENT_COMPLETION,3b12cab4ec99a81457f0fb99bf40a942b93c476039d8a9a9ea81e20f84726868,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_7bcf6524424855264246874c,RECOVER_ENGAGEMENT,4201047c0117bf09381b222f144773b4e5f4602c6c9821f008ca421b8ddf9d5b,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_7bcf6524424855264246874c,STUDY_REGULARITY,263a22972dba974c58a8c506f8703d0005f4bab7d117fddd1a84de7d001c24a7,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_7bcf6524424855264246874c,TARGETED_CONTENT_REVIEW,5fbb3e77b0bd372e1dac7a03ad7b6e7189336973b01eb2243fcbce2a2f648a55,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_b179e01dd1c126af7e8df19a,QUIZ_RETRIEVAL_PRACTICE,5807fb1c75e9e9ec778f2fe3059fe0ba5c1b08d71737cdee36b78309442670ff,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_b179e01dd1c126af7e8df19a,ASSESSMENT_COMPLETION,0bcd484988fdeb4276b1d6bea8ad653b8fff0fd416e523f75f1031c484387c18,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_b179e01dd1c126af7e8df19a,RECOVER_ENGAGEMENT,552577e13ee5df86c8a0ca3c0ddbd393eb6cca5c43ef2adfb10cd3d79459aeae,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_b179e01dd1c126af7e8df19a,STUDY_REGULARITY,0bf53944958c747b29b1e79103192ad4147c728b5d34f83b6be98885bd8a690a,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_b179e01dd1c126af7e8df19a,TARGETED_CONTENT_REVIEW,b7a8fec7fdd6172e2686dc945fa8677f9bb5f1c9bc9ce8a3422ce376dd65fb93,content_coverage,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_54bb85ab0be34be6b695891f,QUIZ_RETRIEVAL_PRACTICE,1d3df18e0e7d0714e435a62e0cf62e79b0dfc64ae57830c72fc51c0553edec66,quiz_activity,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_54bb85ab0be34be6b695891f,ASSESSMENT_COMPLETION,f478dc3ad54d44c4d430081d68a5aca4ff87cf34dc5b794974e79f1b25f7add6,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_54bb85ab0be34be6b695891f,RECOVER_ENGAGEMENT,b61033a615e2763c49256115d5a8e3e09535516792c7d1820b36c3332148b62b,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_54bb85ab0be34be6b695891f,STUDY_REGULARITY,e9158de001314055c24fa15262cc3052f4c05c8d50488d1f69152f69f7f7013d,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_54bb85ab0be34be6b695891f,TARGETED_CONTENT_REVIEW,d002fbf6b86a63a5e472d480b85b363e3916a26a7c82ad7fb16addee61a8010d,content_coverage,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_865c251a853e511ec0a465db,QUIZ_RETRIEVAL_PRACTICE,b8647987c79782e991ab82ce420e2086fdce16ce78407d4402111488f1ae9980,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_865c251a853e511ec0a465db,ASSESSMENT_COMPLETION,90139fe59139be7d530799506796a53085a6d4c6c20cfff1d3b82dde7f234672,assessments_due|due_soon_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_865c251a853e511ec0a465db,RECOVER_ENGAGEMENT,0bc1c3c17f8667e3e14005829679a43942c1470ef58271898c007f0f1d8c8d16,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_865c251a853e511ec0a465db,STUDY_REGULARITY,c853d7846f2d8e3dbe9a8bacfa76cecce16db841fe10f05689b771264c9613ff,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_ea1b3f47ee469bba89e64f1e,QUIZ_RETRIEVAL_PRACTICE,cb93ada60b320ed336fa6563712c776daf1e4ab72947ba159feac51ff1edb933,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_ea1b3f47ee469bba89e64f1e,RECOVER_ENGAGEMENT,0e5b80ecba1de21f4e47e81616513641e679c07a21b384f8020e55311fedef4b,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_ea1b3f47ee469bba89e64f1e,STUDY_REGULARITY,d7d20186f41556ab50c733481546d79b56f625e69ede698f1a424d1ce972bf47,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
